submissiondate,starttime,endtime,deviceid,subscriberid,simid,devicephonenum,username,duration,caseid,time,association,vehicle,origin,destination,specify_destination,passengers,registration,instanceid,formdef_version,key,time_interval,date,day of the week,day,month,year,city,specify_origin
"Dec 9, 2020 3:04:33 PM","Dec 9, 2020 10:44:30 AM","Dec 9, 2020 10:45:13 AM",358986095281117,651018710727281.0,89266010700107272811,,user (not yet authenticated),43,,"Dec 9, 2020 10:44:00 AM",Justice MRTO,Minibus Taxi,Other,Pita,,,R 8586,uuid:99b5e739-85a9-47bf-8aaf-91acee05340d,2012082234,uuid:99b5e739-85a9-47bf-8aaf-91acee05340d,15:00:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 3:04:34 PM","Dec 9, 2020 10:48:44 AM","Dec 9, 2020 10:49:18 AM",358986095281117,651018710727281.0,89266010700107272811,,user (not yet authenticated),34,,"Dec 9, 2020 10:48:00 AM",Justice MRTO,Minibus Taxi,Other,Lithabaneng,,,MV 935,uuid:f20951ba-bd74-4479-aa94-3910f161a40c,2012082234,uuid:f20951ba-bd74-4479-aa94-3910f161a40c,15:00:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 3:04:34 PM","Dec 9, 2020 11:41:34 AM","Dec 9, 2020 11:42:19 AM",358986095281117,651018710727281.0,89266010700107272811,,user (not yet authenticated),45,,"Dec 9, 2020 11:41:00 AM",Justice MRTO,Minibus Taxi,Other,Pita,,,M 3952,uuid:2ac1e4cb-2265-4875-b24b-ef3b622ca568,2012082234,uuid:2ac1e4cb-2265-4875-b24b-ef3b622ca568,15:00:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 3:04:34 PM","Dec 9, 2020 11:48:31 AM","Dec 9, 2020 11:49:06 AM",358986095281117,651018710727281.0,89266010700107272811,,user (not yet authenticated),35,,"Dec 9, 2020 11:48:00 AM",Justice MRTO,Minibus Taxi,Other,Lithabaneng,,,AG 870,uuid:6f075c71-4c5f-4df7-842d-ff90b4bca5d6,2012082234,uuid:6f075c71-4c5f-4df7-842d-ff90b4bca5d6,15:00:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 3:04:35 PM","Dec 9, 2020 11:50:28 AM","Dec 9, 2020 11:51:03 AM",358986095281117,651018710727281.0,89266010700107272811,,user (not yet authenticated),35,,"Dec 9, 2020 11:50:00 AM",Justice MRTO,Minibus Taxi,Other,Leqele,,,AH 403,uuid:46fd2092-050f-4b43-9a45-baa60eb68326,2012082234,uuid:46fd2092-050f-4b43-9a45-baa60eb68326,15:00:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 3:04:36 PM","Dec 9, 2020 11:59:08 AM","Dec 9, 2020 11:59:39 AM",358986095281117,651018710727281.0,89266010700107272811,,user (not yet authenticated),31,,"Dec 9, 2020 11:59:00 AM",Justice MRTO,Minibus Taxi,Other,Abia,,,M 6112,uuid:01222591-ed6a-48aa-8407-5288b5a8b17e,2012082234,uuid:01222591-ed6a-48aa-8407-5288b5a8b17e,15:00:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 3:04:36 PM","Dec 9, 2020 12:00:34 PM","Dec 9, 2020 12:01:20 PM",358986095281117,651018710727281.0,89266010700107272811,,user (not yet authenticated),47,,"Dec 9, 2020 12:00:00 PM",Justice MRTO,Minibus Taxi,Other,Lithabaneng,,,A 16 BBC,uuid:33fbe236-5ed2-4721-a5f8-d8b7cee537f8,2012082234,uuid:33fbe236-5ed2-4721-a5f8-d8b7cee537f8,15:00:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 3:04:37 PM","Dec 9, 2020 12:04:25 PM","Dec 9, 2020 12:04:52 PM",358986095281117,651018710727281.0,89266010700107272811,,user (not yet authenticated),28,,"Dec 9, 2020 12:04:00 PM",Justice MRTO,Minibus Taxi,Other,Abia,,,RR 163,uuid:de80beb5-5f49-467e-b883-57f2aa3a9366,2012082234,uuid:de80beb5-5f49-467e-b883-57f2aa3a9366,15:00:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 3:04:38 PM","Dec 9, 2020 12:16:45 PM","Dec 9, 2020 12:17:28 PM",358986095281117,651018710727281.0,89266010700107272811,,user (not yet authenticated),43,,"Dec 9, 2020 12:17:00 PM",Justice MRTO,Minibus Taxi,Other,Lithabaneng,,,A 3776,uuid:1fb222f0-1046-444c-a95f-43819635c527,2012082234,uuid:1fb222f0-1046-444c-a95f-43819635c527,15:00:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 3:04:38 PM","Dec 9, 2020 1:03:25 PM","Dec 9, 2020 1:04:19 PM",358986095281117,651018710727281.0,89266010700107272811,,user (not yet authenticated),54,,"Dec 9, 2020 1:03:00 PM",Justice MRTO,Minibus Taxi,Other,Abia,,,RH 598,uuid:b7d7640f-e8c2-44f6-9c1e-15065ac90999,2012082234,uuid:b7d7640f-e8c2-44f6-9c1e-15065ac90999,15:00:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 3:04:39 PM","Dec 9, 2020 2:00:32 PM","Dec 9, 2020 2:01:30 PM",358986095281117,651018710727281.0,89266010700107272811,,user (not yet authenticated),58,,"Dec 9, 2020 2:07:00 PM",Justice MRTO,Minibus Taxi,Other,Abia,,,C 3934,uuid:4e1d958d-06ff-45c2-bdef-7794a6ea370a,2012082234,uuid:4e1d958d-06ff-45c2-bdef-7794a6ea370a,15:00:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 3:04:39 PM","Dec 9, 2020 2:02:17 PM","Dec 9, 2020 2:03:05 PM",358986095281117,651018710727281.0,89266010700107272811,,user (not yet authenticated),48,,"Dec 9, 2020 3:03:00 PM",Justice MRTO,Minibus Taxi,Other,Abia,,,D 6238,uuid:3ab5c806-0af1-4150-8e61-49cd051282c3,2012082234,uuid:3ab5c806-0af1-4150-8e61-49cd051282c3,15:00:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 3:04:40 PM","Dec 9, 2020 2:03:20 PM","Dec 9, 2020 2:04:29 PM",358986095281117,651018710727281.0,89266010700107272811,,user (not yet authenticated),69,,"Dec 9, 2020 12:23:00 PM",Justice MRTO,Minibus Taxi,Other,Pita,,,AK 128,uuid:72fbe403-e563-4a2b-a85f-07c5b7a9c3b2,2012082234,uuid:72fbe403-e563-4a2b-a85f-07c5b7a9c3b2,15:00:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 3:04:40 PM","Dec 9, 2020 2:04:40 PM","Dec 9, 2020 2:06:00 PM",358986095281117,651018710727281.0,89266010700107272811,,user (not yet authenticated),80,,"Dec 9, 2020 1:03:00 PM",Justice MRTO,Minibus Taxi,Other,Abia,,,RH 598,uuid:6ca4168f-fc24-480c-bcbf-1363fc27f232,2012082234,uuid:6ca4168f-fc24-480c-bcbf-1363fc27f232,15:00:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 3:04:40 PM","Dec 9, 2020 2:06:04 PM","Dec 9, 2020 2:06:38 PM",358986095281117,651018710727281.0,89266010700107272811,,user (not yet authenticated),34,,"Dec 9, 2020 2:06:00 PM",Justice MRTO,Minibus Taxi,Other,Lithabaneng,,,AW 910,uuid:6fd185f6-9a44-4043-a2d5-32b83c01d4ba,2012082234,uuid:6fd185f6-9a44-4043-a2d5-32b83c01d4ba,15:00:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 3:04:41 PM","Dec 9, 2020 2:06:57 PM","Dec 9, 2020 2:08:11 PM",358986095281117,651018710727281.0,89266010700107272811,,user (not yet authenticated),74,,"Dec 9, 2020 1:06:00 PM",Justice MRTO,Minibus Taxi,Other,Lithabaneng,,,A 5226,uuid:5d66b7c0-f3e8-4620-a602-12c1eeefb6f7,2012082234,uuid:5d66b7c0-f3e8-4620-a602-12c1eeefb6f7,15:00:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 3:04:41 PM","Dec 9, 2020 2:08:52 PM","Dec 9, 2020 2:10:30 PM",358986095281117,651018710727281.0,89266010700107272811,,user (not yet authenticated),97,,"Dec 9, 2020 1:09:00 PM",Justice MRTO,Minibus Taxi,Other,Abia,,,MZ 331,uuid:0b70f98b-ea0c-47d5-bc56-33d132c27991,2012082234,uuid:0b70f98b-ea0c-47d5-bc56-33d132c27991,15:00:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 3:04:42 PM","Dec 9, 2020 2:11:07 PM","Dec 9, 2020 2:12:16 PM",358986095281117,651018710727281.0,89266010700107272811,,user (not yet authenticated),70,,"Dec 9, 2020 1:28:00 PM",Justice MRTO,Minibus Taxi,Other,Lithabaneng,,,H 5794,uuid:a58a798f-3e58-443a-a406-87119c7faa82,2012082234,uuid:a58a798f-3e58-443a-a406-87119c7faa82,15:00:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 3:04:42 PM","Dec 9, 2020 2:12:31 PM","Dec 9, 2020 2:14:58 PM",358986095281117,651018710727281.0,89266010700107272811,,user (not yet authenticated),147,,"Dec 9, 2020 1:12:00 PM",Justice MRTO,Minibus Taxi,Other,Abia,,,C 9253,uuid:48a8f8c5-3b09-4a9f-9545-57d9597fac6d,2012082234,uuid:48a8f8c5-3b09-4a9f-9545-57d9597fac6d,15:00:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 3:04:43 PM","Dec 9, 2020 2:15:04 PM","Dec 9, 2020 2:16:09 PM",358986095281117,651018710727281.0,89266010700107272811,,user (not yet authenticated),65,,"Dec 9, 2020 1:14:00 PM",Justice MRTO,Minibus Taxi,Other,Lithabaneng,,,AL 355,uuid:84337d4d-f93e-49d7-b1d1-581287143e7a,2012082234,uuid:84337d4d-f93e-49d7-b1d1-581287143e7a,15:00:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 3:04:43 PM","Dec 9, 2020 2:16:54 PM","Dec 9, 2020 2:18:35 PM",358986095281117,651018710727281.0,89266010700107272811,,user (not yet authenticated),100,,"Dec 9, 2020 1:30:00 PM",Justice MRTO,Minibus Taxi,Other,Abia,,,M 6112,uuid:12a1910e-5a7e-429e-bc6f-db12a48046c3,2012082234,uuid:12a1910e-5a7e-429e-bc6f-db12a48046c3,15:00:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 3:04:44 PM","Dec 9, 2020 2:18:51 PM","Dec 9, 2020 2:20:12 PM",358986095281117,651018710727281.0,89266010700107272811,,user (not yet authenticated),81,,"Dec 9, 2020 1:31:00 PM",Justice MRTO,Minibus Taxi,Other,Leqele,,,R 4505,uuid:24749f44-9300-4554-a5b8-b84f0bc2a8a4,2012082234,uuid:24749f44-9300-4554-a5b8-b84f0bc2a8a4,15:00:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 3:04:44 PM","Dec 9, 2020 2:59:15 PM","Dec 9, 2020 3:06:50 PM",351532100113163,651021504312761.0,8926602021543127613,,user (not yet authenticated),456,,"Dec 9, 2020 3:02:00 PM",Not Visible,4+1 Taxi,Maseru Town Centre,Pita,,,AD 930,uuid:0d0173e3-8a20-4094-87f8-533de66fb25c,2012082234,uuid:0d0173e3-8a20-4094-87f8-533de66fb25c,15:00:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 3:04:44 PM","Dec 9, 2020 2:21:20 PM","Dec 9, 2020 2:23:21 PM",358986095281117,651018710727281.0,89266010700107272811,,user (not yet authenticated),109,,"Dec 9, 2020 1:31:00 PM",Justice MRTO,Minibus Taxi,Other,Abia,,,RN 738,uuid:d4e14c91-eb3c-420f-93b2-3a2ffe53ade6,2012082234,uuid:d4e14c91-eb3c-420f-93b2-3a2ffe53ade6,15:00:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 3:04:45 PM","Dec 9, 2020 2:23:41 PM","Dec 9, 2020 2:24:31 PM",358986095281117,651018710727281.0,89266010700107272811,,user (not yet authenticated),50,,"Dec 9, 2020 1:32:00 PM",Justice MRTO,Minibus Taxi,Other,Lithabaneng,,,1655,uuid:ffa78971-0947-46b1-b931-32f18a0bfe2b,2012082234,uuid:ffa78971-0947-46b1-b931-32f18a0bfe2b,15:00:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 3:04:45 PM","Dec 9, 2020 2:24:48 PM","Dec 9, 2020 2:25:50 PM",358986095281117,651018710727281.0,89266010700107272811,,user (not yet authenticated),62,,"Dec 9, 2020 2:22:00 PM",Justice MRTO,Minibus Taxi,Other,Pita,,,M 7408,uuid:3e954297-a7da-41d0-9993-81607c0e16c2,2012082234,uuid:3e954297-a7da-41d0-9993-81607c0e16c2,15:00:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 3:04:45 PM","Dec 9, 2020 2:26:00 PM","Dec 9, 2020 2:26:45 PM",358986095281117,651018710727281.0,89266010700107272811,,user (not yet authenticated),46,,"Dec 9, 2020 1:34:00 PM",Justice MRTO,Minibus Taxi,Other,Abia,,,A 7860,uuid:f104232a-2942-4535-aa91-8fe08eecc7db,2012082234,uuid:f104232a-2942-4535-aa91-8fe08eecc7db,15:00:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 3:04:46 PM","Dec 9, 2020 2:26:54 PM","Dec 9, 2020 2:28:26 PM",358986095281117,651018710727281.0,89266010700107272811,,user (not yet authenticated),92,,"Dec 9, 2020 1:37:00 PM",Justice MRTO,Minibus Taxi,Other,Lithabaneng,,,AE 478,uuid:2e7eff14-1182-4364-a79c-6e1e8eda3abb,2012082234,uuid:2e7eff14-1182-4364-a79c-6e1e8eda3abb,15:00:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 3:04:46 PM","Dec 9, 2020 2:28:57 PM","Dec 9, 2020 2:30:04 PM",358986095281117,651018710727281.0,89266010700107272811,,user (not yet authenticated),67,,"Dec 9, 2020 1:41:00 PM",Justice MRTO,Minibus Taxi,Other,Abia,,,RR 163,uuid:dd4a07cb-8286-40fb-9c21-f18f5816f0c1,2012082234,uuid:dd4a07cb-8286-40fb-9c21-f18f5816f0c1,15:00:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 3:04:48 PM","Dec 9, 2020 2:30:08 PM","Dec 9, 2020 2:32:12 PM",358986095281117,651018710727281.0,89266010700107272811,,user (not yet authenticated),124,,"Dec 9, 2020 2:10:00 PM",Justice MRTO,Minibus Taxi,Other,Abia,,,MM 292,uuid:4677ac3a-00c7-47af-a32e-acd30bf38339,2012082234,uuid:4677ac3a-00c7-47af-a32e-acd30bf38339,15:00:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 3:04:48 PM","Dec 9, 2020 2:32:24 PM","Dec 9, 2020 2:33:07 PM",358986095281117,651018710727281.0,89266010700107272811,,user (not yet authenticated),43,,"Dec 9, 2020 2:32:00 PM",Justice MRTO,Minibus Taxi,Other,Pita,,,A 1019,uuid:9238a2cd-c0f0-4892-b700-6411b0809f73,2012082234,uuid:9238a2cd-c0f0-4892-b700-6411b0809f73,15:00:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 3:04:49 PM","Dec 9, 2020 2:33:17 PM","Dec 9, 2020 2:34:36 PM",358986095281117,651018710727281.0,89266010700107272811,,user (not yet authenticated),79,,"Dec 9, 2020 2:14:00 PM",Justice MRTO,Minibus Taxi,Other,Lithabaneng,,,A 01 BBF,uuid:b563332c-aa3c-4b5a-b979-d4ce8d459e3e,2012082234,uuid:b563332c-aa3c-4b5a-b979-d4ce8d459e3e,15:00:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 3:04:49 PM","Dec 9, 2020 2:34:42 PM","Dec 9, 2020 2:36:38 PM",358986095281117,651018710727281.0,89266010700107272811,,user (not yet authenticated),116,,"Dec 9, 2020 2:14:00 PM",Justice MRTO,Minibus Taxi,Other,Pita,,,R 3949,uuid:42f6d129-e74b-4ce4-8034-ec0f2096b545,2012082234,uuid:42f6d129-e74b-4ce4-8034-ec0f2096b545,15:00:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 3:04:50 PM","Dec 9, 2020 2:36:48 PM","Dec 9, 2020 2:37:56 PM",358986095281117,651018710727281.0,89266010700107272811,,user (not yet authenticated),68,,"Dec 9, 2020 2:16:00 PM",Justice MRTO,Minibus Taxi,Other,Lithabaneng,,,R 8728,uuid:d59b0fcc-0226-4a9e-b7bc-d6ab6823a46e,2012082234,uuid:d59b0fcc-0226-4a9e-b7bc-d6ab6823a46e,15:00:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 3:04:50 PM","Dec 9, 2020 2:39:09 PM","Dec 9, 2020 2:40:09 PM",358986095281117,651018710727281.0,89266010700107272811,,user (not yet authenticated),59,,"Dec 9, 2020 2:17:00 PM",Justice MRTO,Minibus Taxi,Other,Abia,,,G 43 BBC,uuid:65e53a70-0772-45b1-b066-f1eb24a81c6f,2012082234,uuid:65e53a70-0772-45b1-b066-f1eb24a81c6f,15:00:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 3:04:50 PM","Dec 9, 2020 2:40:30 PM","Dec 9, 2020 2:41:23 PM",358986095281117,651018710727281.0,89266010700107272811,,user (not yet authenticated),54,,"Dec 9, 2020 2:20:00 PM",Justice MRTO,Minibus Taxi,Other,Lithabaneng,,,A 3459,uuid:6f95c304-4af3-451a-aa89-6609e0f2cafc,2012082234,uuid:6f95c304-4af3-451a-aa89-6609e0f2cafc,15:00:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 3:04:51 PM","Dec 9, 2020 2:44:11 PM","Dec 9, 2020 2:45:03 PM",358986095281117,651018710727281.0,89266010700107272811,,user (not yet authenticated),52,,"Dec 9, 2020 2:35:00 PM",Justice MRTO,Minibus Taxi,Other,Abia,,,M 9449,uuid:cb445de0-f7e5-4d70-a2c3-6599327dbd31,2012082234,uuid:cb445de0-f7e5-4d70-a2c3-6599327dbd31,15:00:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 3:04:51 PM","Dec 9, 2020 2:45:18 PM","Dec 9, 2020 2:46:07 PM",358986095281117,651018710727281.0,89266010700107272811,,user (not yet authenticated),49,,"Dec 9, 2020 2:38:00 PM",Justice MRTO,Minibus Taxi,Other,Lithabaneng,,,AH 997,uuid:66c36e38-d08a-411e-b178-bf14828b2ba6,2012082234,uuid:66c36e38-d08a-411e-b178-bf14828b2ba6,15:00:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 3:04:52 PM","Dec 9, 2020 2:53:54 PM","Dec 9, 2020 2:54:47 PM",358986095281117,651018710727281.0,89266010700107272811,,user (not yet authenticated),53,,"Dec 9, 2020 2:53:00 PM",Justice MRTO,Minibus Taxi,Other,Abia,,,F 06 BBC,uuid:06e81ce8-f8ee-44fb-95b4-dba9e782fc55,2012082234,uuid:06e81ce8-f8ee-44fb-95b4-dba9e782fc55,15:00:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 3:04:52 PM","Dec 9, 2020 2:55:41 PM","Dec 9, 2020 2:56:40 PM",358986095281117,651018710727281.0,89266010700107272811,,user (not yet authenticated),60,,"Dec 9, 2020 2:55:00 PM",Justice MRTO,Minibus Taxi,Other,Pita,,,AL 479,uuid:50ad6853-4f62-444a-80bb-e9f28018f405,2012082234,uuid:50ad6853-4f62-444a-80bb-e9f28018f405,15:00:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 3:04:53 PM","Dec 9, 2020 3:02:39 PM","Dec 9, 2020 3:03:09 PM",358986095281117,651018710727281.0,89266010700107272811,,user (not yet authenticated),30,,"Dec 9, 2020 3:02:00 PM",Justice MRTO,Minibus Taxi,Other,Lithabaneng,,,MA 932,uuid:6866e1a9-8fba-49b3-8838-588aef3376dd,2012082234,uuid:6866e1a9-8fba-49b3-8838-588aef3376dd,15:00:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 3:08:53 PM","Dec 9, 2020 2:54:51 PM","Dec 9, 2020 3:06:46 PM",860250041128331,651018710656265.0,89266010700106562659,,user (not yet authenticated),391,,"Dec 9, 2020 12:55:00 PM",Not Visible,4+1 Taxi,Other,Thamae,,,A537BBG,uuid:509e1c59-c219-4c21-a755-4ebabeffe189,2012082234,uuid:509e1c59-c219-4c21-a755-4ebabeffe189,15:15:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 3:10:11 PM","Dec 9, 2020 3:07:56 PM","Dec 9, 2020 3:08:47 PM",860250041128331,651018710656265.0,89266010700106562659,,user (not yet authenticated),51,,"Dec 9, 2020 1:02:00 PM",Not Visible,4+1 Taxi,Other,Khubetsoana,,,DD201,uuid:2a0eea3e-c646-46a3-8186-6da00935d71b,2012082234,uuid:2a0eea3e-c646-46a3-8186-6da00935d71b,15:15:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 3:11:59 PM","Dec 9, 2020 3:09:04 PM","Dec 9, 2020 3:10:34 PM",860250041128331,651018710656265.0,89266010700106562659,,user (not yet authenticated),90,,"Dec 9, 2020 1:10:00 PM",Not Visible,4+1 Taxi,Other,Thamae,,,AV074,uuid:5152caff-6107-4058-9adc-b79c53bde230,2012082234,uuid:5152caff-6107-4058-9adc-b79c53bde230,15:15:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 3:12:59 PM","Dec 9, 2020 3:10:51 PM","Dec 9, 2020 3:11:33 PM",860250041128331,651018710656265.0,89266010700106562659,,user (not yet authenticated),42,,"Dec 9, 2020 1:22:00 PM",Not Visible,4+1 Taxi,Other,Naleli,,,M6078,uuid:32d03b0e-8e18-4fb0-8395-bbee344c4e76,2012082234,uuid:32d03b0e-8e18-4fb0-8395-bbee344c4e76,15:15:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 3:15:17 PM","Dec 9, 2020 3:12:14 PM","Dec 9, 2020 3:13:49 PM",860250041128331,651018710656265.0,89266010700106562659,,user (not yet authenticated),95,,"Dec 9, 2020 3:22:00 PM",Not Visible,4+1 Taxi,Other,Naleli,,,Ad123,uuid:dbfcc738-4853-41bf-9372-fd1c78301cb5,2012082234,uuid:dbfcc738-4853-41bf-9372-fd1c78301cb5,15:15:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 3:16:45 PM","Dec 9, 2020 3:14:28 PM","Dec 9, 2020 3:15:21 PM",860250041128331,651018710656265.0,89266010700106562659,,user (not yet authenticated),52,,"Dec 9, 2020 1:30:00 PM",Not Visible,4+1 Taxi,Other,Motimposo,,,Az679,uuid:f02bcbad-25c7-401b-9b18-be2fb478603b,2012082234,uuid:f02bcbad-25c7-401b-9b18-be2fb478603b,15:15:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 3:18:17 PM","Dec 9, 2020 3:15:40 PM","Dec 9, 2020 3:16:53 PM",860250041128331,651018710656265.0,89266010700106562659,,user (not yet authenticated),72,,"Dec 9, 2020 1:35:00 PM",Not Visible,4+1 Taxi,Other,Thamae,,,50949,uuid:82f39ad1-66cf-46c3-a336-ec0cba4e18f9,2012082234,uuid:82f39ad1-66cf-46c3-a336-ec0cba4e18f9,15:15:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 3:20:31 PM","Dec 9, 2020 3:17:14 PM","Dec 9, 2020 3:19:06 PM",860250041128331,651018710656265.0,89266010700106562659,,user (not yet authenticated),112,,"Dec 9, 2020 1:44:00 PM",Not Visible,4+1 Taxi,Other,Naleli,,,DD570,uuid:629f4fd8-4037-43c9-926c-9becd3f8d9e4,2012082234,uuid:629f4fd8-4037-43c9-926c-9becd3f8d9e4,15:15:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 3:22:01 PM","Dec 9, 2020 3:19:22 PM","Dec 9, 2020 3:20:35 PM",860250041128331,651018710656265.0,89266010700106562659,,user (not yet authenticated),73,,"Dec 9, 2020 1:49:00 PM",Not Visible,4+1 Taxi,Other,Tsosane,,,Dz254,uuid:17f46c9e-cfc4-4719-a42f-d373d3b4eb03,2012082234,uuid:17f46c9e-cfc4-4719-a42f-d373d3b4eb03,15:15:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 3:24:08 PM","Dec 9, 2020 3:21:39 PM","Dec 9, 2020 3:22:42 PM",860250041128331,651018710656265.0,89266010700106562659,,user (not yet authenticated),63,,"Dec 9, 2020 1:53:00 PM",Not Visible,4+1 Taxi,Other,Tsosane,,,B16Bbf,uuid:a3779b7f-7691-49e1-ba3c-b1961ac52993,2012082234,uuid:a3779b7f-7691-49e1-ba3c-b1961ac52993,15:30:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 3:27:53 PM","Dec 9, 2020 3:24:59 PM","Dec 9, 2020 3:26:27 PM",860250041128331,651018710656265.0,89266010700106562659,,user (not yet authenticated),89,,"Dec 9, 2020 1:58:00 PM",Not Visible,4+1 Taxi,Other,Motimposo,,,Dh866,uuid:e803765d-33c6-489f-93ff-2c36011134d0,2012082234,uuid:e803765d-33c6-489f-93ff-2c36011134d0,15:30:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 3:29:20 PM","Dec 9, 2020 3:26:59 PM","Dec 9, 2020 3:27:51 PM",860250041128331,651018710656265.0,89266010700106562659,,user (not yet authenticated),52,,"Dec 9, 2020 2:06:00 PM",Not Visible,4+1 Taxi,Other,Khubetsoana,,,RP226,uuid:5c6c422c-2259-48dc-ad53-813f242b6394,2012082234,uuid:5c6c422c-2259-48dc-ad53-813f242b6394,15:30:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 3:30:37 PM","Dec 9, 2020 3:28:25 PM","Dec 9, 2020 3:29:08 PM",860250041128331,651018710656265.0,89266010700106562659,,user (not yet authenticated),43,,"Dec 9, 2020 2:15:00 PM",Not Visible,4+1 Taxi,Other,Thetsane,,,M2956,uuid:2fdfcd96-88a4-459a-825c-11e578a819ad,2012082234,uuid:2fdfcd96-88a4-459a-825c-11e578a819ad,15:30:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 3:36:40 PM","Dec 9, 2020 3:30:37 PM","Dec 9, 2020 3:35:14 PM",860250041128331,651018710656265.0,89266010700106562659,,user (not yet authenticated),200,,"Dec 9, 2020 2:28:00 PM",Not Visible,4+1 Taxi,Other,Motimposo,,,Gl5679,uuid:4a02be6c-47d9-4443-89db-96856106d3d7,2012082234,uuid:4a02be6c-47d9-4443-89db-96856106d3d7,15:30:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 3:39:36 PM","Dec 9, 2020 3:36:01 PM","Dec 9, 2020 3:38:11 PM",860250041128331,651018710656265.0,89266010700106562659,,user (not yet authenticated),130,,"Feb 7, 2021 2:36:00 PM",Not Visible,4+1 Taxi,Other,Thamae,,,M9090,uuid:965ffa02-cb7a-4744-856f-cbe715e2ae09,2012082234,uuid:965ffa02-cb7a-4744-856f-cbe715e2ae09,15:45:00,2020-12-09,Wednesday,9,December,2020,Maseru,
